tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Dublin
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Sydney
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Mexico City
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,America/Los_Angeles
,,,,,,,,,,,,,,America/Los_Angeles
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Sydney
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,America/Los_Angeles
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brasilia
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Brisbane
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,West Central Africa
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Buenos Aires
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Madrid
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Beijing
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Guadalajara
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Casablanca
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,Amsterdam
,,,,,,,,,,,,,,Amsterdam
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Madrid
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Casablanca
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Helsinki
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Arizona
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Beijing
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brasilia
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Madrid
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Buenos Aires
,,,,,,,,,,,,,,Greenland
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Alaska
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Guadalajara
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Hawaii
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,London
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Atlantic Time (Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Mountain Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Eastern Time (US & Canada)
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,Central Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Pacific Time (US & Canada)
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,Quito
,,,,,,,,,,,,,,
